title,experience,company_name,when_scraped,employment_type,key_skills,salary_max,salary_min
Разработчик ML,"[1, 3]",ГК ТВЕМА,15-01-2024 06:19:44,"Полная занятость, полный день","['Python', 'PyTorch', 'C++', 'Numpy', 'OpenCV', 'C#']",,200000.0
Разработчик Go (backend),"[1, 3]",Avanpost,15-01-2024 06:19:44,"Полная занятость, удаленная работа","['golang', 'PostgreSQL', 'NATS.io', 'Linux', 'Go', 'Golang']",450000.0,
"QA Engineer (middle, backend)","[3, 6]",ООО Фабрика информационных технологий,15-01-2024 06:19:44,"Полная занятость, полный день","['Linux', 'Postman', 'Python', 'Docker', 'ручное тестирование', 'Kubernetes', 'Высоконагруженные системы', 'Тестирование API', 'Git', 'MongoDB', 'Jira']",,
Backend разработчик (Python),"[1, 3]",SL Soft,15-01-2024 06:30:44,"Полная занятость, полный день","['Python', 'Django Framework', 'RabbitMQ', 'Celery', 'Kafka', 'Docker', 'PostgreSQL', 'CI/CD', 'API', 'REST API']",,
"Тестировщик / QA Engineer (Удалённо, ручное тестирование)","[1, 3]",Brandquad,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['Git', 'SQL', 'Scrum', 'Linux', 'Регрессионное тестирование', 'Функциональное тестирование']",,
Blockchain Engineer,"[3, 6]",Infinitum Technologies,15-01-2024 06:30:44,"Полная занятость, полный день",[],,
Разработчик RPA,"[3, 6]",Copperside,15-01-2024 06:30:44,"Полная занятость, полный день",[],,
Data аналитик,"[1, 3]",Brandquad,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['MS SQL', 'PostgreSQL', 'Аналитические исследования', 'СУБД', 'Анализ данных']",,
Преподаватель курса по криптовалютам,"[1, 3]",НОУ УНПК МФТИ,15-01-2024 06:30:44,"Частичная занятость, полный день","['Умение работать в команде', 'Общая психология', 'Turbo Pascal', 'Точность и внимательность к деталям', 'Python', 'C++']",,100000.0
Стажер BigData,[0],Tele2,15-01-2024 06:30:44,"Стажировка, полный день","['SQL', 'MS Excel', 'MS PowerPoint', 'MS Word']",,
Data Engineer,"[3, 6]",Rubbles,15-01-2024 06:30:44,"Полная занятость, полный день","['Python', 'Spark', 'Hadoop', 'SQL', 'Big Data', 'Hive', 'Kubernetes', 'Linux', 'Airflow', 'ClickHouse', 'PostgreSQL', 'Pandas']",500000.0,
HR менеджер (IT),"[1, 3]",МФТИ,15-01-2024 06:30:44,"Полная занятость, полный день","['Подбор персонала', 'Адаптация персонала', 'Корпоративная культура', 'Оценка персонала', 'Обучение и развитие', 'Внутренние коммуникации', 'Оценка кандидатов', 'Рекрутмент', 'Формирование планов по подбору персонала', 'Обучение персонала']",200000.0,150000.0
Системный администратор,"[1, 3]",ООО Киберпротект,15-01-2024 06:30:44,"Полная занятость, полный день","['Администрирование серверов Windows', 'Настройка DNS', 'Linux', 'Настройка сетевых подключений', 'Техническое обслуживание']",,
QA engineer (удаленно),"[1, 3]",Межрегиональный ТранзитТелеком (АО МТТ),15-01-2024 06:30:44,"Полная занятость, удаленная работа",[],,
Программист C++ / Python,"[1, 3]",ООО Программный стиль,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['SQL', 'Git', 'Qt', 'C++', 'Python']",130000.0,
Технический директор (CTO),[6],ООО Моринтех,15-01-2024 06:30:44,"Полная занятость, полный день",[],,
Стажер - системный аналитик,[0],КРОК,15-01-2024 06:30:44,"Стажировка, гибкий график",[],,
Аналитик данных,"[1, 3]",ООО Умскул,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['SQL', 'Python', 'Tableau', 'Data Analysis']",,
Бизнес-аналитик,[0],Тинькофф,15-01-2024 06:30:44,"Полная занятость, полный день",[],,
Middle Backend Developer,"[1, 3]",Аликсон,15-01-2024 06:30:44,"Полная занятость, полный день","['PHP', 'MySQL', 'Git', 'HTML', 'JavaScript', 'amoCRM', 'CRM', 'Python']",,90000.0
Проектный менеджер,"[3, 6]",Abbott Laboratories,15-01-2024 06:30:44,"Полная занятость, полный день","['Английский язык', 'Проектный менеджмент', 'Работа с большим объемом информации', 'MS PowerPoint', 'Сбор и анализ информации', 'Оптимизация бизнес процессов', 'Навыки презентации']",,
Frontend-разработчик,"[3, 6]",Hyper AdTech,15-01-2024 06:30:44,"Полная занятость, полный день",['react'],250000.0,180000.0
Аналитик данных,"[1, 3]",Ozon Производство,15-01-2024 06:30:44,"Полная занятость, полный день","['SQL', 'Python', 'Power BI', 'Tableau', 'MS SQL', 'Vertica']",,
Python разработчик (middle),"[3, 6]",Кадровое агентство Алексея Сухорукова,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['Python', 'Django', 'SQL', 'Docker']",250000.0,180000.0
Разработчик Node.js,"[1, 3]","Интерпроком,ООО",15-01-2024 06:30:44,"Полная занятость, полный день","['SQL', 'Groovy', 'Python', 'PostgreSQL']",,
Аналитик отдела развития продаж,"[1, 3]",АО Лакталис Восток,15-01-2024 06:30:44,"Полная занятость, полный день",[],,
Разработчик ПО,"[1, 3]",ООО Прогматик Лаб,15-01-2024 06:30:44,"Полная занятость, полный день","['Golang', 'Linux', 'Ansible', 'OpenStack', 'Kubernetes', 'Python']",,100000.0
Технический директор (CTO),[6],Компания 7Tech,15-01-2024 06:30:44,"Полная занятость, гибкий график",['Английский\xa0— C1 — Продвинутый'],,
Middle+ JS developer,"[3, 6]",JuicyScore,15-01-2024 06:30:44,"Полная занятость, полный день","['JavaScript', 'TypeScript', 'React', 'Docker', 'Frontend', 'Английский\xa0— B1 — Средний']",,
Младший аналитик в стратегический консалтинг,[0],Intelligent Analytics,15-01-2024 06:30:44,"Полная занятость, полный день","['Аналитическое мышление', 'Английский язык', 'Работа с большим объемом информации']",70000.0,
Руководитель разработки/СТО,"[3, 6]",SMENA,15-01-2024 06:30:44,"Полная занятость, удаленная работа","['Docker', 'Python', 'Kubernetes', 'Управление проектами', 'Teamleading', 'Управление командой']",,
